train,same,diff
MSC10,0.28,0.20173913043478262
MSC01,0.18000000000000002,0.1791304347826087
MSC02,0.2,0.21072463768115943
MSC03,0.225,0.1819164265129683
MSC04,0.18,0.2
MSC05,0.18000000000000002,0.19768115942028985
MSC06,0.24444444444444446,0.2106948447006084
MSC07,0.24444444444444446,0.18978805394990367
MSC10,0.2,0.1808695652173913
MSC01,0.24000000000000002,0.19043478260869565
MSC02,0.26,0.196231884057971
MSC03,0.225,0.2042507204610951
MSC04,0.2,0.1910144927536232
MSC05,0.22,0.17942028985507247
MSC06,0.15555555555555556,0.20493115593980146
MSC07,0.17777777777777778,0.1901091843288375
MSC10,0.2,0.17623188405797102
MSC01,0.16,0.1826086956521739
MSC02,0.26,0.17043478260869566
MSC03,0.2,0.2031700288184438
MSC04,0.2,0.1863768115942029
MSC05,0.2,0.19884057971014493
MSC06,0.24444444444444444,0.22638488632724946
MSC07,0.11111111111111112,0.1724470134874759
MSC10,0.22,0.19681159420289857
MSC01,0.26,0.2098550724637681
MSC02,0.30000000000000004,0.1872463768115942
MSC03,0.15000000000000002,0.19488472622478387
MSC04,0.14,0.17768115942028986
MSC05,0.16,0.18434782608695652
MSC06,0.17777777777777778,0.21229586935638808
MSC07,0.22222222222222224,0.2315350032113038
MSC10,0.14,0.19478260869565217
MSC01,0.2,0.2165217391304348
MSC02,0.12000000000000001,0.2046376811594203
MSC03,0.17500000000000002,0.17651296829971183
MSC04,0.16,0.20521739130434782
MSC05,0.28,0.2098550724637681
MSC06,0.2,0.19020172910662825
MSC07,0.08888888888888889,0.19428387925497753
MSC10,0.08,0.196231884057971
MSC01,0.2,0.20840579710144927
MSC02,0.32,0.2110144927536232
MSC03,0.1,0.19056195965417866
MSC04,0.18,0.1744927536231884
MSC05,0.24000000000000002,0.2217391304347826
MSC06,0.2888888888888889,0.2100544348382965
MSC07,0.17777777777777778,0.2398843930635838
MSC10,0.26,0.19217391304347825
MSC01,0.12000000000000001,0.1826086956521739
MSC02,0.2,0.19014492753623188
MSC03,0.1,0.2107348703170029
MSC04,0.18000000000000002,0.19999999999999998
MSC05,0.24000000000000002,0.18695652173913044
MSC06,0.24444444444444446,0.1873198847262248
MSC07,0.22222222222222224,0.20648683365446371
MSC10,0.2,0.20144927536231882
MSC01,0.16,0.19478260869565217
MSC02,0.18000000000000002,0.21507246376811595
MSC03,0.125,0.19560518731988472
MSC04,0.18,0.19999999999999998
MSC05,0.22,0.19681159420289857
MSC06,0.13333333333333333,0.1873198847262248
MSC07,0.24444444444444446,0.17308927424534362
MSC10,0.12000000000000001,0.20231884057971014
MSC01,0.16,0.2026086956521739
MSC02,0.1,0.18782608695652173
MSC03,0.17500000000000002,0.19992795389048992
MSC04,0.24000000000000002,0.19826086956521738
MSC05,0.28,0.20927536231884059
MSC06,0.35555555555555557,0.19916746717899456
MSC07,0.22222222222222224,0.19717405266538215
MSC10,0.18000000000000002,0.17681159420289855
MSC01,0.22,0.2072463768115942
MSC02,0.08,0.18144927536231883
MSC03,0.25,0.180835734870317
MSC04,0.24000000000000002,0.19971014492753622
MSC05,0.24000000000000002,0.20115942028985506
MSC06,0.24444444444444446,0.19020172910662825
MSC07,0.15555555555555556,0.17597944765574824
MSC10,0.14,0.19014492753623188
MSC01,0.28,0.1817391304347826
MSC02,0.22,0.2110144927536232
MSC03,0.25,0.1920028818443804
MSC04,0.2,0.21913043478260869
MSC05,0.14,0.18057971014492752
MSC06,0.22222222222222224,0.20653218059558118
MSC07,0.17777777777777778,0.20873474630700065
MSC10,0.22,0.22260869565217392
MSC01,0.18000000000000002,0.20405797101449274
MSC02,0.12000000000000001,0.19594202898550725
MSC03,0.2,0.21938040345821325
MSC04,0.14,0.19304347826086957
MSC05,0.2,0.17246376811594202
MSC06,0.13333333333333333,0.18603906500160103
MSC07,0.17777777777777778,0.18978805394990367
MSC10,0.22,0.17565217391304347
MSC01,0.1,0.1927536231884058
MSC02,0.1,0.19159420289855073
MSC03,0.125,0.20605187319884727
MSC04,0.14,0.16956521739130434
MSC05,0.30000000000000004,0.20173913043478262
MSC06,0.33333333333333337,0.21229586935638808
MSC07,0.26666666666666666,0.20199100834938985
MSC10,0.22,0.18927536231884057
MSC01,0.3,0.19246376811594204
MSC02,0.2,0.1834782608695652
MSC03,0.17500000000000002,0.19740634005763688
MSC04,0.1,0.1727536231884058
MSC05,0.14,0.19217391304347825
MSC06,0.2,0.21261607428754403
MSC07,0.15555555555555556,0.1994219653179191
MSC10,0.26,0.19159420289855073
MSC01,0.18,0.19652173913043477
MSC02,0.22,0.21043478260869564
MSC03,0.2,0.1909221902017291
MSC04,0.22,0.2072463768115942
MSC05,0.1,0.19217391304347825
MSC06,0.24444444444444446,0.20140890169708614
MSC07,0.22222222222222224,0.20166987797045602
MSC10,0.26,0.20289855072463767
MSC01,0.18000000000000002,0.20057971014492754
MSC02,0.14,0.19768115942028985
MSC03,0.225,0.17327089337175794
MSC04,0.14,0.20376811594202898
MSC05,0.26,0.18463768115942028
MSC06,0.15555555555555556,0.2132564841498559
MSC07,0.26666666666666666,0.1901091843288375
MSC10,0.12,0.17884057971014491
MSC01,0.22,0.1953623188405797
MSC02,0.26,0.19333333333333333
MSC03,0.17500000000000002,0.180835734870317
MSC04,0.2,0.17043478260869566
MSC05,0.22,0.19217391304347825
MSC06,0.13333333333333333,0.20044828690361832
MSC07,0.2,0.2077713551701991
MSC10,0.14,0.1991304347826087
MSC01,0.16,0.18231884057971015
MSC02,0.22,0.20115942028985506
MSC03,0.2,0.1963256484149856
MSC04,0.2,0.20869565217391306
MSC05,0.14,0.21217391304347827
MSC06,0.22222222222222224,0.21229586935638808
MSC07,0.26666666666666666,0.21997430956968528
MSC10,0.16,0.18231884057971015
MSC01,0.18000000000000002,0.21710144927536232
MSC02,0.14,0.18782608695652173
MSC03,0.275,0.194164265129683
MSC04,0.24000000000000002,0.18231884057971015
MSC05,0.2,0.22579710144927537
MSC06,0.24444444444444446,0.18443804034582134
MSC07,0.3333333333333333,0.2193320488118176
MSC10,0.26,0.18956521739130436
MSC01,0.22,0.19217391304347825
MSC02,0.26,0.19391304347826088
MSC03,0.125,0.19992795389048992
MSC04,0.22,0.21942028985507248
MSC05,0.32,0.20956521739130435
MSC06,0.24444444444444446,0.2084534101825168
MSC07,0.13333333333333333,0.21355170199100834
MSC10,0.22,0.2127536231884058
MSC01,0.18,0.19217391304347825
MSC02,0.18000000000000002,0.20666666666666667
MSC03,0.275,0.22262247838616714
MSC04,0.22,0.2
MSC05,0.22,0.2127536231884058
MSC06,0.26666666666666666,0.2084534101825168
MSC07,0.24444444444444446,0.21355170199100834
MSC10,0.22,0.1918840579710145
MSC01,0.22,0.21710144927536232
MSC02,0.14,0.18289855072463768
MSC03,0.2,0.19776657060518732
MSC04,0.28,0.18608695652173912
MSC05,0.26,0.18811594202898552
MSC06,0.17777777777777778,0.21453730387447967
MSC07,0.24444444444444446,0.19910083493898523
MSC10,0.24000000000000002,0.1991304347826087
MSC01,0.14,0.19971014492753622
MSC02,0.16,0.1918840579710145
MSC03,0.2,0.21181556195965417
MSC04,0.14,0.18637681159420288
MSC05,0.16,0.20753623188405798
MSC06,0.26666666666666666,0.1841178354146654
MSC07,0.24444444444444446,0.2010276172125883
MSC10,0.2,0.1910144927536232
MSC01,0.24000000000000002,0.19391304347826088
MSC02,0.16,0.21333333333333332
MSC03,0.125,0.19128242074927954
MSC04,0.1,0.19768115942028985
MSC05,0.22,0.22144927536231884
MSC06,0.11111111111111112,0.20653218059558118
MSC07,0.11111111111111112,0.1913937058445729
MSC10,0.24000000000000002,0.20898550724637682
MSC01,0.24000000000000002,0.19710144927536233
MSC02,0.16,0.18028985507246376
MSC03,0.1,0.17903458213256485
MSC04,0.3,0.18840579710144928
MSC05,0.3,0.2026086956521739
MSC06,0.13333333333333333,0.19596541786743515
MSC07,0.22222222222222224,0.19171483622350674
MSC10,0.30000000000000004,0.20753623188405798
MSC01,0.3,0.21159420289855072
MSC02,0.16,0.20231884057971014
MSC03,0.15000000000000002,0.19452449567723343
MSC04,0.14,0.19797101449275362
MSC05,0.16,0.196231884057971
MSC06,0.15555555555555556,0.19436439321165547
MSC07,0.17777777777777778,0.20680796403339755
MSC10,0.24000000000000002,0.18840579710144928
MSC01,0.24000000000000002,0.2272463768115942
MSC02,0.24000000000000002,0.21072463768115943
MSC03,0.3,0.1732708933717579
MSC04,0.22,0.21913043478260869
MSC05,0.24,0.21536231884057971
MSC06,0.2888888888888889,0.18443804034582134
MSC07,0.2,0.21355170199100834
MSC10,0.2,0.19594202898550725
MSC01,0.3,0.19333333333333333
MSC02,0.2,0.2098550724637681
MSC03,0.15000000000000002,0.20028818443804033
MSC04,0.26,0.20202898550724638
MSC05,0.26,0.20028985507246377
MSC06,0.17777777777777778,0.21773935318603907
MSC07,0.2,0.20905587668593448
MSC10,0.18000000000000002,0.20521739130434782
MSC01,0.22,0.19710144927536233
MSC02,0.14,0.19594202898550725
MSC03,0.2,0.21469740634005763
MSC04,0.16,0.20376811594202898
MSC05,0.16,0.1956521739130435
MSC06,0.15555555555555556,0.20012808197246237
MSC07,0.13333333333333333,0.17886962106615287
MSC10,0.26,0.20144927536231885
MSC01,0.1,0.18521739130434783
MSC02,0.14,0.20028985507246377
MSC03,0.25,0.1844380403458213
MSC04,0.30000000000000004,0.20608695652173914
MSC05,0.14,0.19246376811594204
MSC06,0.22222222222222224,0.19020172910662825
MSC07,0.11111111111111112,0.18047527296082208
MSC10,0.22,0.21391304347826087
MSC01,0.2,0.18695652173913044
MSC02,0.14,0.18579710144927536
MSC03,0.125,0.1876801152737752
MSC04,0.22,0.19855072463768117
MSC05,0.24000000000000002,0.20782608695652174
MSC06,0.2888888888888889,0.20941402497598463
MSC07,0.15555555555555556,0.1852922286448298
MSC10,0.24000000000000002,0.20695652173913043
MSC01,0.26,0.1953623188405797
MSC02,0.2,0.20028985507246377
MSC03,0.15000000000000002,0.20172910662824206
MSC04,0.14,0.21043478260869564
MSC05,0.28,0.18811594202898552
MSC06,0.26666666666666666,0.19596541786743515
MSC07,0.11111111111111112,0.18914579319203598
MSC10,0.2,0.2234782608695652
MSC01,0.28,0.2144927536231884
MSC02,0.18000000000000002,0.19217391304347825
MSC03,0.275,0.22046109510086456
MSC04,0.12000000000000001,0.19710144927536233
MSC05,0.18000000000000002,0.21884057971014492
MSC06,0.26666666666666666,0.21581812359910343
MSC07,0.17777777777777778,0.21515735388567758
MSC10,0.16,0.17768115942028986
MSC01,0.08,0.18521739130434783
MSC02,0.18,0.19391304347826088
MSC03,0.2,0.19704610951008644
MSC04,0.14,0.18115942028985507
MSC05,0.26,0.19130434782608696
MSC06,0.3111111111111111,0.1956452129362792
MSC07,0.2888888888888889,0.19492614001284522
MSC10,0.16,0.19333333333333333
MSC01,0.22,0.19420289855072465
MSC02,0.16,0.2217391304347826
MSC03,0.2,0.2042507204610951
MSC04,0.28,0.1826086956521739
MSC05,0.24000000000000002,0.2063768115942029
MSC06,0.13333333333333333,0.175472302273455
MSC07,0.2888888888888889,0.19171483622350674
MSC10,0.18000000000000002,0.19304347826086957
MSC01,0.2,0.196231884057971
MSC02,0.26,0.16782608695652174
MSC03,0.225,0.20893371757925072
MSC04,0.18000000000000002,0.21681159420289856
MSC05,0.22,0.20782608695652174
MSC06,0.22222222222222224,0.2042907460774896
MSC07,0.17777777777777778,0.21066152858060372
MSC10,0.24000000000000002,0.1973913043478261
MSC01,0.14,0.19884057971014493
MSC02,0.1,0.19594202898550725
MSC03,0.125,0.19488472622478387
MSC04,0.22,0.2118840579710145
MSC05,0.16,0.2
MSC06,0.22222222222222224,0.20333013128402178
MSC07,0.17777777777777778,0.20905587668593448
MSC10,0.26,0.19304347826086957
MSC01,0.14,0.2426086956521739
MSC02,0.26,0.20144927536231882
MSC03,0.125,0.20713256484149856
MSC04,0.14,0.19797101449275362
MSC05,0.24000000000000002,0.18318840579710144
MSC06,0.17777777777777778,0.21613832853025935
MSC07,0.24444444444444446,0.1942838792549775
MSC10,0.32,0.20695652173913043
MSC01,0.22,0.1991304347826087
MSC02,0.18000000000000002,0.1855072463768116
MSC03,0.25,0.21938040345821325
MSC04,0.18,0.21304347826086956
MSC05,0.26,0.21710144927536232
MSC06,0.3111111111111111,0.20012808197246237
MSC07,0.22222222222222224,0.22350674373795762
MSC10,0.2,0.2098550724637681
MSC01,0.2,0.20173913043478262
MSC02,0.18000000000000002,0.2272463768115942
MSC03,0.2,0.1988472622478386
MSC04,0.22,0.19391304347826088
MSC05,0.18000000000000002,0.20579710144927538
MSC06,0.24444444444444446,0.18443804034582134
MSC07,0.3111111111111111,0.20745022479126524
MSC10,0.16,0.18463768115942028
MSC01,0.26,0.20173913043478262
MSC02,0.22,0.18782608695652173
MSC03,0.275,0.18227665706051874
MSC04,0.26,0.196231884057971
MSC05,0.16,0.18840579710144928
MSC06,0.06666666666666667,0.19180275376240793
MSC07,0.13333333333333333,0.19107257546563905
MSC10,0.22,0.2255072463768116
MSC01,0.22,0.19971014492753622
MSC02,0.16,0.19768115942028985
MSC03,0.15000000000000002,0.18804034582132564
MSC04,0.24000000000000002,0.20405797101449274
MSC05,0.24000000000000002,0.17797101449275363
MSC06,0.11111111111111112,0.19596541786743515
MSC07,0.15555555555555556,0.17951188182402056
MSC10,0.2,0.19768115942028985
MSC01,0.14,0.18347826086956523
MSC02,0.2,0.22260869565217392
MSC03,0.125,0.1988472622478386
MSC04,0.18000000000000002,0.20840579710144927
MSC05,0.18000000000000002,0.18811594202898552
MSC06,0.13333333333333333,0.18635926993275695
MSC07,0.17777777777777778,0.21001926782273603
MSC10,0.16,0.1855072463768116
MSC01,0.16,0.1808695652173913
MSC02,0.22,0.1889855072463768
MSC03,0.25,0.1930835734870317
MSC04,0.22,0.20434782608695654
MSC05,0.22,0.19391304347826088
MSC06,0.3333333333333333,0.1946845981428114
MSC07,0.26666666666666666,0.22093770070648683
MSC10,0.24000000000000002,0.23101449275362318
MSC01,0.2,0.2
MSC02,0.32,0.2110144927536232
MSC03,0.125,0.19812680115273776
MSC04,0.16,0.1863768115942029
MSC05,0.24,0.1753623188405797
MSC06,0.17777777777777778,0.18059558117195004
MSC07,0.13333333333333333,0.1926782273603083
MSC10,0.12000000000000001,0.21159420289855072
MSC01,0.30000000000000004,0.19797101449275362
MSC02,0.14,0.18956521739130436
MSC03,0.30000000000000004,0.18479827089337175
MSC04,0.24000000000000002,0.1953623188405797
MSC05,0.26,0.196231884057971
MSC06,0.3111111111111111,0.1802753762407941
MSC07,0.24444444444444446,0.19332048811817598
MSC10,0.12000000000000001,0.19217391304347825
MSC01,0.22,0.20927536231884059
MSC02,0.2,0.20898550724637682
MSC03,0.30000000000000004,0.20677233429394812
MSC04,0.14,0.2118840579710145
MSC05,0.24000000000000002,0.21507246376811595
MSC06,0.2,0.17130963816842779
MSC07,0.17777777777777778,0.1968529222864483
MSC10,0.18000000000000002,0.18840579710144928
MSC01,0.22,0.2118840579710145
MSC02,0.14,0.2046376811594203
MSC03,0.17500000000000002,0.19020172910662825
MSC04,0.1,0.18927536231884057
MSC05,0.18,0.19014492753623188
MSC06,0.24444444444444446,0.18603906500160103
MSC07,0.08888888888888889,0.20423892100192678
MSC10,0.26,0.2182608695652174
MSC01,0.18,0.20666666666666667
MSC02,0.16,0.1910144927536232
MSC03,0.07500000000000001,0.18119596541786742
MSC04,0.12000000000000001,0.15942028985507245
MSC05,0.18000000000000002,0.19159420289855073
MSC06,0.2,0.21229586935638808
MSC07,0.24444444444444446,0.19460500963391136
MSC10,0.22,0.20028985507246377
MSC01,0.16,0.2147826086956522
MSC02,0.3,0.1910144927536232
MSC03,0.225,0.19236311239193082
MSC04,0.14,0.1982608695652174
MSC05,0.16,0.20782608695652174
MSC06,0.26666666666666666,0.20140890169708614
MSC07,0.24444444444444446,0.20199100834938985
MSC10,0.2,0.2255072463768116
MSC01,0.2,0.2147826086956522
MSC02,0.14,0.1782608695652174
MSC03,0.275,0.19596541786743515
MSC04,0.22,0.20202898550724638
MSC05,0.26,0.20318840579710146
MSC06,0.15555555555555556,0.19724623759205892
MSC07,0.26666666666666666,0.20616570327552985
MSC10,0.2,0.21913043478260869
MSC01,0.16,0.18347826086956523
MSC02,0.16,0.20115942028985506
MSC03,0.225,0.1930835734870317
MSC04,0.24,0.2255072463768116
MSC05,0.26,0.19652173913043477
MSC06,0.13333333333333333,0.20140890169708614
MSC07,0.2,0.1936416184971098
MSC10,0.22,0.21304347826086956
MSC01,0.16,0.1910144927536232
MSC02,0.16,0.19333333333333333
MSC03,0.15000000000000002,0.23739193083573487
MSC04,0.2,0.2060869565217391
MSC05,0.26,0.20695652173913043
MSC06,0.22222222222222224,0.2084534101825168
MSC07,0.11111111111111112,0.1859344894026975
MSC10,0.14,0.18956521739130436
MSC01,0.18000000000000002,0.19652173913043477
MSC02,0.26,0.1910144927536232
MSC03,0.15000000000000002,0.20821325648414987
MSC04,0.2,0.21014492753623187
MSC05,0.24000000000000002,0.21420289855072464
MSC06,0.2,0.1601024655779699
MSC07,0.2888888888888889,0.21515735388567758
MSC10,0.2,0.1872463768115942
MSC01,0.22,0.19507246376811593
MSC02,0.14,0.18115942028985507
MSC03,0.17500000000000002,0.2219020172910663
MSC04,0.2,0.20347826086956522
MSC05,0.16,0.2118840579710145
MSC06,0.26666666666666666,0.20557156580211336
MSC07,0.17777777777777778,0.22222222222222224
MSC10,0.16,0.20028985507246377
MSC01,0.24000000000000002,0.20289855072463767
MSC02,0.2,0.20115942028985506
MSC03,0.17500000000000002,0.21469740634005763
MSC04,0.1,0.2055072463768116
MSC05,0.22,0.20318840579710146
MSC06,0.17777777777777778,0.19052193403778417
MSC07,0.2,0.21290944123314065
MSC10,0.14,0.1826086956521739
MSC01,0.18000000000000002,0.19159420289855073
MSC02,0.22,0.21681159420289856
MSC03,0.25,0.21145533141210376
MSC04,0.2,0.20231884057971014
MSC05,0.16,0.1820289855072464
MSC06,0.24444444444444446,0.19820685238552674
MSC07,0.2888888888888889,0.19781631342324985
MSC10,0.22,0.18956521739130436
MSC01,0.24,0.19797101449275362
MSC02,0.08,0.21159420289855072
MSC03,0.25,0.21145533141210374
MSC04,0.14,0.1918840579710145
MSC05,0.14,0.21246376811594203
MSC06,0.2,0.20365033621517772
MSC07,0.17777777777777778,0.2113037893384714
MSC10,0.16,0.21130434782608695
MSC01,0.16,0.19391304347826088
MSC02,0.2,0.18782608695652173
MSC03,0.275,0.20785302593659943
MSC04,0.26,0.2008695652173913
MSC05,0.18000000000000002,0.1771014492753623
MSC06,0.11111111111111112,0.18764008965738072
MSC07,0.13333333333333333,0.17886962106615287
MSC10,0.22,0.18782608695652173
MSC01,0.18,0.19130434782608696
MSC02,0.12000000000000001,0.20956521739130435
MSC03,0.225,0.20893371757925072
MSC04,0.14,0.18144927536231883
MSC05,0.26,0.1944927536231884
MSC06,0.22222222222222224,0.21773935318603907
MSC07,0.17777777777777778,0.21290944123314065
MSC10,0.26,0.19594202898550725
MSC01,0.14,0.17217391304347826
MSC02,0.28,0.19507246376811593
MSC03,0.17500000000000002,0.21974063400576369
MSC04,0.24,0.21014492753623187
MSC05,0.14,0.18173913043478263
MSC06,0.22222222222222224,0.19692603266090297
MSC07,0.2888888888888889,0.21644187540141296
MSC10,0.2,0.22289855072463768
MSC01,0.26,0.19652173913043477
MSC02,0.30000000000000004,0.19420289855072465
MSC03,0.225,0.21037463976945245
MSC04,0.22,0.2127536231884058
MSC05,0.28,0.15971014492753624
MSC06,0.13333333333333333,0.2042907460774896
MSC07,0.22222222222222224,0.20263326910725754
MSC10,0.22,0.20782608695652174
MSC01,0.18000000000000002,0.1918840579710145
MSC02,0.2,0.21391304347826087
MSC03,0.225,0.19740634005763688
MSC04,0.1,0.2
MSC05,0.3,0.18840579710144928
MSC06,0.17777777777777778,0.19980787704130643
MSC07,0.2888888888888889,0.20423892100192678
MSC10,0.22,0.17884057971014494
MSC01,0.34,0.20434782608695654
MSC02,0.1,0.18173913043478263
MSC03,0.2,0.18335734870317003
MSC04,0.12000000000000001,0.17884057971014491
MSC05,0.28,0.18521739130434783
MSC06,0.17777777777777778,0.21677873839257125
MSC07,0.15555555555555556,0.1907514450867052
MSC10,0.32,0.19710144927536233
MSC01,0.2,0.20173913043478262
MSC02,0.18000000000000002,0.22260869565217392
MSC03,0.25,0.20713256484149856
MSC04,0.16,0.21739130434782608
MSC05,0.18000000000000002,0.20695652173913043
MSC06,0.13333333333333333,0.19980787704130643
MSC07,0.17777777777777778,0.20680796403339755
MSC10,0.22,0.22086956521739132
MSC01,0.22,0.18
MSC02,0.14,0.20202898550724638
MSC03,0.225,0.2017291066282421
MSC04,0.18,0.19855072463768117
MSC05,0.12000000000000001,0.1889855072463768
MSC06,0.2,0.21165545949407621
MSC07,0.22222222222222224,0.18111753371868977
MSC10,0.18000000000000002,0.18405797101449275
MSC01,0.18000000000000002,0.2252173913043478
MSC02,0.2,0.18695652173913044
MSC03,0.25,0.21938040345821325
MSC04,0.28,0.22
MSC05,0.14,0.19652173913043477
MSC06,0.2,0.2026897214217099
MSC07,0.15555555555555556,0.1901091843288375
MSC10,0.060000000000000005,0.1936231884057971
MSC01,0.18000000000000002,0.2081159420289855
MSC02,0.28,0.20144927536231885
MSC03,0.2,0.22802593659942363
MSC04,0.18000000000000002,0.20869565217391306
MSC05,0.18000000000000002,0.20318840579710146
MSC06,0.17777777777777778,0.19212295869356388
MSC07,0.2,0.18625561978163135
MSC10,0.26,0.21159420289855074
MSC01,0.22,0.216231884057971
MSC02,0.16,0.16434782608695653
MSC03,0.25,0.18840057636887608
MSC04,0.18000000000000002,0.22115942028985508
MSC05,0.16,0.1817391304347826
MSC06,0.17777777777777778,0.18379763048350944
MSC07,0.2888888888888889,0.21515735388567758
MSC10,0.18000000000000002,0.2043478260869565
MSC01,0.16,0.2072463768115942
MSC02,0.18000000000000002,0.22492753623188405
MSC03,0.275,0.2301873198847262
MSC04,0.16,0.18434782608695652
MSC05,0.28,0.1956521739130435
MSC06,0.15555555555555556,0.1930835734870317
MSC07,0.15555555555555556,0.17822736030828518
MSC10,0.26,0.19594202898550725
MSC01,0.2,0.20521739130434782
MSC02,0.02,0.20028985507246377
MSC03,0.17500000000000002,0.19776657060518732
MSC04,0.22,0.18637681159420288
MSC05,0.22,0.19420289855072465
MSC06,0.13333333333333333,0.202049311559398
MSC07,0.17777777777777778,0.20070648683365447
MSC10,0.12000000000000001,0.1782608695652174
MSC01,0.16,0.19681159420289854
MSC02,0.1,0.1956521739130435
MSC03,0.225,0.21037463976945245
MSC04,0.22,0.21884057971014492
MSC05,0.14,0.22057971014492753
MSC06,0.2,0.20140890169708614
MSC07,0.15555555555555556,0.18015414258188825
MSC10,0.2,0.22
MSC01,0.22,0.20608695652173914
MSC02,0.22,0.18405797101449275
MSC03,0.05,0.19236311239193082
MSC04,0.18000000000000002,0.2008695652173913
MSC05,0.2,0.18463768115942028
MSC06,0.24444444444444446,0.20493115593980146
MSC07,0.22222222222222224,0.19428387925497753
MSC10,0.18000000000000002,0.18144927536231883
MSC01,0.30000000000000004,0.2234782608695652
MSC02,0.22,0.18811594202898552
MSC03,0.25,0.21361671469740634
MSC04,0.28,0.22202898550724637
MSC05,0.32,0.2301449275362319
MSC06,0.2,0.19212295869356388
MSC07,0.2,0.1920359666024406
MSC10,0.22,0.2046376811594203
MSC01,0.16,0.2055072463768116
MSC02,0.18000000000000002,0.18318840579710144
MSC03,0.17500000000000002,0.17939481268011528
MSC04,0.1,0.16782608695652174
MSC05,0.2,0.21391304347826087
MSC06,0.22222222222222224,0.18892090938200448
MSC07,0.22222222222222224,0.21066152858060372
MSC10,0.24000000000000002,0.2063768115942029
MSC01,0.24000000000000002,0.19536231884057972
MSC02,0.16,0.17884057971014491
MSC03,0.225,0.19344380403458214
MSC04,0.22,0.20202898550724638
MSC05,0.22,0.19942028985507246
MSC06,0.24444444444444444,0.19372398334934357
MSC07,0.17777777777777778,0.20070648683365447
MSC10,0.28,0.20376811594202898
MSC01,0.12000000000000001,0.1820289855072464
MSC02,0.14,0.18434782608695652
MSC03,0.2,0.17579250720461095
MSC04,0.14,0.20144927536231885
MSC05,0.16,0.21565217391304348
MSC06,0.15555555555555556,0.19564521293627923
MSC07,0.17777777777777778,0.20809248554913296
MSC10,0.14,0.18521739130434783
MSC01,0.18000000000000002,0.19942028985507246
MSC02,0.2,0.20608695652173914
MSC03,0.225,0.2175792507204611
MSC04,0.28,0.21507246376811595
MSC05,0.24000000000000002,0.21971014492753624
MSC06,0.22222222222222224,0.1729106628242075
MSC07,0.13333333333333333,0.19043031470777136
MSC10,0.2,0.21014492753623187
MSC01,0.28,0.20869565217391306
MSC02,0.2,0.183768115942029
MSC03,0.225,0.20605187319884727
MSC04,0.24000000000000002,0.19681159420289854
MSC05,0.24000000000000002,0.20202898550724638
MSC06,0.17777777777777778,0.18603906500160103
MSC07,0.26666666666666666,0.18689788053949905
MSC10,0.14,0.1936231884057971
MSC01,0.18000000000000002,0.20579710144927535
MSC02,0.18,0.19971014492753625
MSC03,0.225,0.1930835734870317
MSC04,0.24000000000000002,0.20347826086956522
MSC05,0.14,0.183768115942029
MSC06,0.13333333333333333,0.2132564841498559
MSC07,0.2,0.1926782273603083
MSC10,0.24000000000000002,0.196231884057971
MSC01,0.2,0.21420289855072464
MSC02,0.26,0.21710144927536232
MSC03,0.25,0.20136887608069165
MSC04,0.22,0.17594202898550726
MSC05,0.24,0.20869565217391303
MSC06,0.22222222222222224,0.20685238552673713
MSC07,0.2,0.19717405266538215
MSC10,0.12000000000000001,0.19681159420289857
MSC01,0.18000000000000002,0.19478260869565217
MSC02,0.1,0.1936231884057971
MSC03,0.225,0.207492795389049
MSC04,0.22,0.19478260869565217
MSC05,0.14,0.20695652173913043
MSC06,0.26666666666666666,0.22318283701569003
MSC07,0.17777777777777778,0.18689788053949905
MSC10,0.24000000000000002,0.2144927536231884
MSC01,0.24000000000000002,0.20956521739130435
MSC02,0.24000000000000002,0.19043478260869565
MSC03,0.1,0.20857348703170028
MSC04,0.22,0.20376811594202898
MSC05,0.34,0.20927536231884059
MSC06,0.24444444444444446,0.21229586935638808
MSC07,0.17777777777777778,0.20809248554913296
MSC10,0.18000000000000002,0.20695652173913043
MSC01,0.18,0.18666666666666668
MSC02,0.16,0.20608695652173914
MSC03,0.17500000000000002,0.19164265129682997
MSC04,0.12000000000000001,0.19652173913043477
MSC05,0.28,0.21710144927536232
MSC06,0.3111111111111111,0.21293627921869998
MSC07,0.22222222222222224,0.19813744380218368
MSC10,0.22,0.1907246376811594
MSC01,0.12000000000000001,0.20927536231884059
MSC02,0.2,0.2008695652173913
MSC03,0.15000000000000002,0.18695965417867436
MSC04,0.14,0.19594202898550725
MSC05,0.3,0.2028985507246377
MSC06,0.15555555555555556,0.17323086775536342
MSC07,0.2888888888888889,0.20905587668593448
MSC10,0.2,0.19797101449275362
MSC01,0.18,0.19594202898550725
MSC02,0.24000000000000002,0.2028985507246377
MSC03,0.1,0.18551873198847263
MSC04,0.24000000000000002,0.21565217391304348
MSC05,0.22,0.20492753623188406
MSC06,0.13333333333333333,0.1866794748639129
MSC07,0.3111111111111111,0.2103403982016699
MSC10,0.14,0.2063768115942029
MSC01,0.24000000000000002,0.20144927536231885
MSC02,0.14,0.2008695652173913
MSC03,0.225,0.21685878962536023
MSC04,0.22,0.19391304347826088
MSC05,0.16,0.223768115942029
MSC06,0.13333333333333333,0.2042907460774896
MSC07,0.26666666666666666,0.22864482980089915
MSC10,0.08,0.19681159420289857
MSC01,0.14,0.18753623188405796
MSC02,0.18000000000000002,0.2
MSC03,0.2,0.1707492795389049
MSC04,0.16,0.20695652173913043
MSC05,0.18,0.17942028985507247
