MSC05,train,test,MSC06,MSC07,MSC10
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.55
0.55,motor,mixed,0.6,0.55,0.5
0.55,motor,mixed,0.6,0.55,0.5
